Marque,Modele,Annee,Prix,Immatriculation,Vitesse_maximale,0_a_100_km/h,Cylindree,Au_regime_de,Couple_maxi,Nombre_de_soupapes,Rapport_volumetrique,Puissance_reelle_maxi_kW,Alesage,Course,Energie_Electrique,Energie_Essence,Energie_Gaz,Energie_Hybride,Norme_anti-pollution_Euro 3,Norme_anti-pollution_Euro 4,Norme_anti-pollution_Euro 5,Norme_anti-pollution_Euro 6,Norme_anti-pollution_nan,Architecture,Alimentation,Injection,Disposition_du_moteur,Puissance_reelle_maxi_ch,poids_a_vide,ptac,ptra,charge_utile,poids_tracte_freine,poids_tracte_non_freine,materiau_des_jantes_Alu,materiau_des_jantes_Aluminium,materiau_des_jantes_Enjoliveurs,materiau_des_jantes_Peintes,materiau_des_jantes_nan,types_de_pneumatiques,taille_des_roues_avant,taille_des_roues_arriere,type_de_roues_de_secours,nombre_de_places,volume_de_coffre,volume_de_coffre_utile,Mixte,Emission_de_CO2,Cycle_urbain,Extra_urbain,Boite_de_vitesses,Mode_de_transmission,puissance_commerciale,puissance_fiscale,consommation_mixte,emission_de_co2,energie_Electrique,energie_Essence,energie_Gaz,energie_Hybride,boite_de_vitesses_Manuelle,carrosserie,longueur,largeur,hauteur,empattement,reservoir,porte_a_faux_avant,porte_a_faux_arriere,voies_avant,voies_arriere,garde_au_sol
19010683.28224305,13527611.09727838,27790114.49764151,11844288,84a801e3-aaf6-469e-82e3-5cd7eb062256,180.0,11.2,998.0,6000.0,170.0,12.0,10.0,74.0,71.9,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16131529.103305783,25432239.11804961,28931117.84985374,21681371.152758133,13707288.63468087,1129.0,1550.0,2450.0,421.0,900.0,545.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,18590466.47511886,18590466.47511886,28263347.843927357,5.0,290.0,974.0,4.3,99.0,5.4,3.7,14065157.677058354,19470409.71635553,100.0,5.0,4.3,99.0,0.0,1.0,0.0,0.0,1.0,15662558.052013423,3.97,1.72,1.5,2.49,42.0,0.851,0.6898,1.3450000000000002,1.2914,134.4
20951047.019662928,23603029.90028868,17291964.16737069,21285001,1a605daf-0d52-49e9-b007-b24b6a657fda,196.0,12.1,1781.0,1750.0,210.0,20.0,9.3,110.0,81.0,86.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,16466949.303909805,18940612.851445664,21681371.152758133,25103235.304740407,1701.0,2430.0,4330.0,729.0,1900.0,732.0,0.0,0.0,0.0,0.0,1.0,20595607.53743471,23902146.646189477,23902146.646189477,22727267.49712092,5.2,1130.2,1468.6,10.2,245.0,14.1,8.0,24881245.477915,19470409.71635553,137.4,11.0,10.2,155.8,0.0,1.0,0.0,0.0,0.0,23426411.04068857,4.63,1.81,1.73,2.84,70.0,0.923,0.9924000000000002,1.53,1.52,146.2
28422910.714670256,32727007.52051869,25832107.02046782,26559515,b8762612-ec76-44c5-b663-c8cc6996b7fc,160.0,8.8,2287.0,2650.0,270.0,16.0,16.2,78.0,88.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.11804961,26680972.63857678,16749752.8591224,19597045.117058523,1939.0,3500.0,7000.0,1561.0,3500.0,750.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,35337974.2086618,35337974.2086618,28263347.843927357,3.0,583.0,1125.4,6.42,187.0,8.34,5.34,24202373.90138675,33864912.690795355,106.0,8.0,7.08,107.8,0.0,0.0,0.0,0.0,1.0,27417819.348810643,5.8,2.01,2.23,3.45,100.0,0.998,1.355,1.74,1.542,196.0
31031528.94953271,26913382.58450171,17299324.946558904,17092096,48687b27-2ebd-4a6e-90f7-b3b0fefa05c3,212.0,9.9,1984.0,3300.0,195.0,20.0,10.3,96.0,82.5,92.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,20320639.538488705,1310.0,1860.0,3160.0,550.0,1300.0,690.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,15562325.274442164,15562325.274442164,22727267.49712092,5.0,445.0,720.0,7.9,190.0,11.4,5.9,14065157.677058354,19470409.71635553,123.6,8.0,7.9,146.2,0.0,1.0,0.0,0.0,1.0,32785312.074572127,4.55,1.77,1.43,2.65,70.0,0.922,0.976,1.528,1.526,125.0
33414975.833659492,26962671.656564783,25879749.69071874,27387413,30174b94-5836-421e-867b-014d2f4281ee,172.0,14.1,2143.0,3800.0,310.0,16.0,17.5,100.0,88.0,88.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,25504888.160491057,2025.0,2800.0,4132.0,622.0,2000.0,750.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,25054312.57454296,25036027.55936065,19476528.53862105,5.0,730.0,1414.2,7.4,195.0,9.0,6.6,24202373.90138675,33864912.690795355,156.4,9.0,7.4,195.0,0.0,0.0,0.0,0.0,1.0,23426411.04068857,4.76,1.9,1.88,3.2,75.0,0.9022,0.987,1.63,1.63,149.0
15242921.062580578,19731487.22577201,26206137.576086953,19405538,4eab1897-2a8e-4aca-817e-25a8005c8bba,215.0,8.2,1395.0,4500.0,250.0,16.0,10.5,110.0,74.5,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.11804961,31460359.978947368,21681371.152758133,25103235.304740407,1263.0,1961.0,3278.0,504.8,1700.0,610.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,24415846.830128152,24041486.527868904,28263347.843927357,5.0,380.0,1240.6,5.0,118.0,5.9,4.5,29809416.300904974,19470409.71635553,150.0,8.0,5.0,118.0,0.0,1.0,0.0,0.0,0.0,15662558.052013423,4.26,1.82,1.46,2.64,50.0,0.853,0.774,1.549,1.52,151.2
26925438.46925379,28989438.050118856,25832107.02046782,34598141,12a83191-888d-40c5-9db9-560ac630f71a,210.0,6.9,1969.0,5700.0,400.0,16.0,10.3,225.0,82.0,93.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27118037.97763154,18940612.851445664,21681371.152758133,41221021.05592072,1641.0,2505.0,4460.0,515.4,1600.0,750.0,0.0,1.0,0.0,0.0,0.0,27281338.707465127,31245332.082008444,31245332.082008444,19476528.53862105,5.0,495.0,710.0,7.3,169.0,9.5,6.0,56590681.6535342,19470409.71635553,195.6,20.0,7.3,169.0,0.0,1.0,0.0,0.0,0.0,30891361.42266824,4.64,1.89,1.71,2.77,70.0,0.924,0.946,1.632,1.586,230.0
31031528.94953271,26913382.58450171,17291964.16737069,23141096,b20235d5-45a9-4014-8bc0-9f0b90555aab,228.0,8.6,1781.0,5700.0,225.0,20.0,9.3,120.0,81.0,86.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19757982.332198568,18940612.851445664,21681371.152758133,28993201.101633847,1390.0,1940.0,3340.0,550.0,1400.0,730.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,25626250.597207434,25626250.597207434,19476528.53862105,5.0,460.0,720.0,8.2,197.0,11.3,6.4,14065157.677058354,19470409.71635553,153.4,11.0,8.2,143.4,0.0,1.0,0.0,0.0,1.0,32785312.074572127,4.59,1.77,1.43,2.65,70.0,0.934,1.004,1.522,1.522,106.0
20951047.019662928,28936977.292084444,24852220.377142854,40940911,1b9df14f-3057-49e0-9a32-8bcc0f959702,198.0,10.5,1984.0,4200.0,350.0,16.0,13.080000000000002,150.0,87.82000000000001,97.258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,31460359.978947368,21681371.152758133,36509985.77762659,2474.0,3080.0,5300.0,606.0,2500.0,750.0,0.0,0.0,0.0,0.0,0.0,25234605.32917772,30903820.282755885,30903820.282755885,22727267.49712092,4.0,667.2,5375.0,9.4,216.0,12.1,7.9,29809416.300904974,19470409.71635553,204.0,9.0,9.4,216.0,0.0,1.0,0.0,0.0,0.0,23426411.04068857,4.9,1.9,1.99,3.0,70.0,0.908,0.993,1.6074000000000002,1.6014,193.0
34756270.88790035,29974566.00198269,21783468.969770566,25170782,60ebf7fa-3908-44bc-a17b-656af6cce5f5,210.0,9.3,1995.0,4000.0,300.0,16.0,16.0,105.0,84.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,23496702.67562289,1505.0,1950.0,3550.0,520.0,1600.0,745.0,0.0,1.0,0.0,0.0,0.0,35110778.17001198,19219847.23333333,19158817.717391305,19476528.53862105,5.0,460.0,1464.6,4.7,123.0,5.7,4.1,24202373.90138675,33864912.690795355,145.6,7.0,4.7,123.0,0.0,0.0,0.0,0.0,1.0,32785312.074572127,4.53,1.82,1.42,2.76,61.0,0.757,1.014,1.506,1.535,144.0
14537778.533808671,20760088.18859092,22318051.363480873,9914751,2d26c9a6-5690-4070-9bba-c9fa908d08a4,145.0,13.3,999.0,4500.0,92.0,12.0,9.9,52.0,72.0,81.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16131529.103305783,19406938.01574803,18940612.851445664,53140633.94515256,16573198.62511886,780.0,1020.0,2398.6,240.0,916.0,607.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,21376941.182604466,20849139.23985488,21336615.20880968,2.0,220.0,340.0,4.4,103.0,5.1,4.0,24881245.477915,33864912.690795355,95.0,4.0,4.4,103.0,0.0,1.0,0.0,0.0,0.0,32627832.80356511,2.7,1.56,1.54,1.87,33.0,0.7942,0.6443999999999999,1.283,1.385,142.4
10962436.316249881,21264458.227021553,28099849.68378378,11283454,ac1364c8-a1a9-4657-91db-c499caa71bb9,168.0,13.7,1461.0,1750.0,220.0,8.0,17.6,70.0,76.0,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,19757982.332198568,26680972.63857678,21681371.152758133,14827864.65085902,1307.0,1907.0,3107.0,600.0,1200.0,690.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,15734599.806018466,15814023.865708709,25133822.87264151,5.0,800.0,3000.0,4.4,116.0,4.8,4.2,24202373.90138675,19470409.71635553,95.0,5.0,4.4,116.0,0.0,0.0,0.0,0.0,1.0,17206090.74705873,4.39,1.77,1.81,2.81,50.0,0.834,0.744,1.49,1.478,190.0
20568864.6986185,22897787.51786078,14389060.445840484,14239852,b5a6b646-7d6f-4489-8025-9e70347ade7d,187.0,11.48,1994.0,2120.0,234.0,9.6,15.32,77.0,76.5,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,25432239.11804961,18927839.747107603,16749752.8591224,16161155.272758422,1177.0,1760.0,2333.6,539.2,1088.0,538.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,5.2,359.8,1300.6,4.64,114.8,5.76,3.98,14065157.677058354,19470409.71635553,113.6,7.0,7.06,167.6,0.0,0.0,0.0,0.0,1.0,32785312.074572127,4.220000000000001,1.75,1.48,2.5820000000000003,52.0,0.8462,0.739,1.4898,1.4784000000000002,138.4
31031528.94953271,32611052.156776614,21846676.895059973,34337754,ba1b7bc5-5031-432b-aaf1-2de6fd753954,241.0,6.6,1984.0,4300.0,350.0,16.0,9.6,155.0,82.5,92.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,19757982.332198568,31460359.978947368,38283176.946385056,33048149.61551384,1615.0,2145.0,5198.0,815.0,1700.0,750.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,28120113.955350284,28117806.429130893,24715394.52808989,4.0,480.0,980.0,7.4,172.0,9.3,6.3,29809416.300904974,41172700.47964377,182.0,13.0,7.4,172.0,0.0,1.0,0.0,0.0,0.0,32785312.074572127,4.71,1.85,1.39,2.81,64.0,0.86,1.041,1.59,1.575,157.0
28422910.714670256,24798564.413778126,23781795.36986361,23795402,5a5a0420-1f12-40a8-a90c-39e7a68b775f,100.0,9.06,2298.0,1250.0,310.0,16.0,15.68,92.0,82.6,84.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.11804961,26680972.63857678,16749752.8591224,20111375.11423069,1514.6,3300.0,3997.0,1137.4,1620.0,734.0,0.0,0.0,0.0,0.0,0.0,16426158.864086408,24824713.46767497,24824713.46767497,22727267.49712092,3.0,459.4,1394.2,6.760000000000001,159.4,9.02,5.48,21891063.633705564,19470409.71635553,157.4,8.0,5.7,130.8,0.0,0.0,0.0,0.0,0.0,31063938.40633433,5.05,2.07,2.3,3.18,100.0,0.9114,1.024,1.5510000000000002,1.5524,162.0
20951047.019662928,29058484.72920741,28882486.206582833,42543295,02c4f548-c0ad-4e58-976a-68563c7e8db9,190.0,11.6,1395.0,5000.0,250.0,16.0,12.62,110.0,84.8,95.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,31460359.978947368,21681371.152758133,25504888.160491057,2268.0,2750.0,4350.0,546.4,1600.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,27873029.575565137,27873029.575565137,28263347.843927357,7.0,502.0,1573.2,1.8,42.0,8.74,6.56,23653165.445305828,19470409.71635553,218.0,8.0,1.8,42.0,0.0,0.0,0.0,1.0,0.0,23426411.04068857,4.97,1.94,1.91,3.12,45.0,0.952,0.897,1.6172,1.609,152.0
6922408.001760564,21262743.623796817,27790114.49764151,1694521,2a707a28-4cd0-43a1-a69e-71f73c41dec6,57.0,16.12,50.0,6700.0,72.2,4.8,11.96,0.0,46.260000000000005,44.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.95026178,7645246.457534265,16749752.8591224,5304579.614093546,114.2,1256.0,2109.0,433.8,790.0,489.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,5.0,232.4,1058.4,2.66,61.0,8.419999999999998,5.28,6858093.216200304,7465621.600713013,66.4,0.0,0.42,111.6,0.0,1.0,0.0,0.0,1.0,7748332.331666867,1.952,0.748,1.14,1.34,10.0,0.7492,0.6386,1.3328,1.3279999999999998,172.0
33414975.833659492,40606197.54204787,30829821.00848831,53946928,30a666ba-fcc5-48d8-9ab8-eceb97cdbea0,250.0,5.1,2925.0,3600.0,700.0,24.0,16.4,243.0,83.4,90.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40563542.01660886,26276015.74640598,26680972.63857678,38283176.946385056,34570142.03341028,1920.0,2580.0,4680.0,660.0,2100.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,39701519.36512044,37448521.44474015,25133822.87264151,5.0,540.0,2250.0,6.6,172.0,14.34,7.959999999999999,47314850.72588492,41172700.47964377,330.0,21.0,6.6,172.0,0.0,0.0,0.0,0.0,0.0,32785312.074572127,4.94,1.85,1.46,2.94,66.0,0.853,1.143,1.604,1.608,90.0
20951047.019662928,22364965.20120337,17291964.16737069,16444466,42ef11ca-2db3-46ce-bbc0-d8329ab8c7e7,178.0,12.4,1896.0,1800.0,240.0,8.0,19.0,74.0,79.5,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,26276015.74640598,18927839.747107603,17834545.589479614,18266931.073424324,1292.0,1710.0,2710.0,418.0,1000.0,600.0,0.0,0.0,0.0,0.0,1.0,20595607.53743471,15562325.274442164,15562325.274442164,19476528.53862105,4.0,757.2,1775.0,5.1,138.0,6.6,4.3,14065157.677058354,19470409.71635553,116.4,6.0,5.1,114.8,0.0,0.0,0.0,0.0,1.0,15662558.052013423,4.08,1.72,1.5,2.51,55.0,0.8489999999999999,0.8528,1.51,1.495,153.0
14139072.978244826,21442308.920405276,25832107.02046782,15683333,b40f9de0-653b-4b0f-af06-ecc0d857716b,181.0,11.1,1598.0,1750.0,320.0,16.0,16.5,88.0,79.5,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,19160115.540311407,26680972.63857678,21681371.152758133,19422344.03594905,1460.0,1889.4,3099.4,528.8,1300.0,500.0,0.0,1.0,0.0,0.0,0.0,22974690.50637827,20749032.96372345,20707421.77513889,28263347.843927357,5.0,790.0,3200.0,4.88,132.0,5.959999999999999,4.26,24202373.90138675,19470409.71635553,104.4,6.0,4.9,132.0,0.0,0.0,0.0,0.0,1.0,17206090.74705873,4.41,1.83,1.91,2.76,60.0,0.911,0.74,1.51,1.53,125.6
34756270.88790035,38622368.76854405,30959232.789224587,44432773,1fe0cd35-9e25-430a-83e1-14946c633fee,230.0,6.4,1998.0,5000.0,300.0,16.0,11.0,135.0,82.0,94.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,30536239.086159077,31460359.978947368,38283176.946385056,29236868.341973256,1895.0,2560.0,4560.0,665.0,2000.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,31961403.98694005,31899350.92661913,19476528.53862105,5.0,410.0,2346.4,1.6,36.0,8.679999999999998,6.0,36789851.15366431,41172700.47964377,292.0,10.0,1.6,36.0,0.0,0.0,0.0,1.0,0.0,32785312.074572127,4.96,1.87,1.48,2.98,46.0,0.882,1.106,1.604,1.631,146.0
34756270.88790035,30031433.063827008,16530007.178563312,23227224,ead240fa-4f1f-4045-8a81-36227121a7c5,210.0,7.92,2494.0,3350.0,269.2,24.0,10.62,125.0,84.12,83.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40563542.01660886,19406938.01574803,20898796.57357366,16749752.8591224,28607188.75370937,1210.0,1859.4,3820.6,502.0,1469.0,709.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,3.8,266.0,1438.6,5.680000000000001,137.6,7.26,4.739999999999999,14065157.677058354,33864912.690795355,152.2,12.0,6.6,154.4,0.0,1.0,0.0,0.0,1.0,25809557.077395577,4.159999999999999,1.768,1.44,2.5660000000000003,52.4,0.8186,0.7472,1.5304,1.5222000000000002,156.8
28422910.714670256,32727007.52051869,28099849.68378378,36482278,67a91015-bab5-4639-bc02-dda06dc2dcfb,221.4,7.82,2998.0,2800.0,430.0,16.0,17.5,132.0,95.8,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,30130589.349512663,1788.8,3500.0,7000.0,608.0,3500.0,750.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,35337974.2086618,35337974.2086618,28263347.843927357,6.0,846.8,2021.8,5.839999999999999,149.4,7.279999999999999,4.98,24202373.90138675,33864912.690795355,180.0,10.0,0.0,138.6,0.0,0.0,0.0,0.0,1.0,32027869.05537383,5.9,2.01,2.2,3.45,70.0,0.998,1.455,1.74,1.542,132.0
18435068.172499865,23028462.813351423,30877703.818191182,20570605,ae44c7c9-1456-4909-a2c5-a58d30035948,200.0,10.9,1199.0,1750.0,230.0,12.0,10.5,96.0,75.0,90.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16131529.103305783,25432239.11804961,31460359.978947368,21681371.152758133,20320639.538488705,1428.0,2090.0,3573.0,662.0,1200.0,652.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,23293321.11873374,23145718.1898507,22727267.49712092,5.0,775.0,1414.0,6.24,159.0,8.1,5.12,36789851.15366431,19470409.71635553,130.0,7.0,0.0,159.0,0.0,1.0,0.0,0.0,0.0,17206090.74705873,4.4,2.11,1.88,2.79,61.0,0.8086,0.6904,1.4906,1.4848,174.0
19010683.28224305,22955804.53104219,30829821.00848831,24603271,b360b831-31f5-4bc3-8986-899b2f946482,220.0,6.7,1497.0,2500.0,320.0,12.0,10.72,147.0,76.5,91.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16131529.103305783,27912203.44233807,31460359.978947368,21681371.152758133,29139945.53385662,1283.0,1810.0,3849.0,527.0,750.0,640.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,25916637.954783715,24196449.89215192,25133822.87264151,5.0,456.0,1216.0,6.6,148.0,10.48,6.040000000000001,24202373.90138675,19470409.71635553,200.0,11.0,6.6,148.0,0.0,1.0,0.0,0.0,1.0,30891361.42266824,4.23,1.81,1.53,2.59,42.0,1.562,1.523,1.5256,1.5112,155.2
33414975.833659492,25437469.28011246,27236479.628398698,27908188,35e86943-8fdf-4952-b6bc-dab5c314a9e0,235.0,6.6,1332.0,5500.0,230.0,16.0,11.42,118.0,72.2,81.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.11804961,31460359.978947368,21681371.152758133,23680251.431862675,1700.0,2175.0,3775.0,475.0,1600.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,23293321.11873374,23145718.1898507,28263347.843927357,5.0,345.0,844.0,1.3,30.0,7.74,5.38,46520929.20483209,19470409.71635553,218.0,6.0,1.3,30.0,0.0,0.0,0.0,1.0,0.0,15662558.052013423,4.55,1.91,1.46,2.73,35.0,0.8626000000000001,0.9436,1.5790000000000002,1.582,147.4
28422910.714670256,24018071.506080642,30877703.818191182,24023742,d5a41251-d9b0-4c80-a717-d890443914cc,170.0,13.2,2393.0,3400.0,400.0,16.0,15.6,110.0,92.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,16749752.8591224,25103235.304740407,2155.0,3150.0,6200.0,995.0,3500.0,750.0,0.0,1.0,0.0,0.0,0.0,24598719.3159038,24385415.204667013,24385415.204667013,22727267.49712092,4.0,489.6,1445.2,9.2,241.0,9.080000000000002,5.779999999999999,24202373.90138675,25517806.32511886,150.0,8.0,9.2,121.4,0.0,0.0,0.0,0.0,1.0,24382972.596073616,5.33,1.86,1.81,3.09,80.0,1.0,1.245,1.54,1.55,289.0
28422910.714670256,25687066.545108393,28099849.68378378,35837318,f4cb5363-7f57-4fe6-b2da-d5758fc863c8,154.0,7.779999999999999,2299.0,1500.0,380.0,16.0,16.0,120.0,85.0,101.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,50516393.43037311,26680972.63857678,21681371.152758133,28993201.101633847,1678.8,3500.0,6500.0,693.2,3000.0,750.0,0.0,0.0,0.0,0.0,0.0,28948644.35253828,35337974.2086618,35337974.2086618,22727267.49712092,3.0,520.4,1764.2,6.480000000000001,225.0,8.06,5.220000000000001,24202373.90138675,33864912.690795355,165.0,6.0,0.0,161.4,0.0,0.0,0.0,0.0,1.0,26067933.720459983,6.86,2.15,3.25,4.33,80.0,0.842,1.688,1.75,1.612,165.6
33414975.833659492,19329098.145982888,21846676.895059973,16791649,542fa22e-5c45-4ab3-b02f-94c8134753c2,165.0,15.3,1991.0,4200.0,180.0,16.0,18.0,60.0,83.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,19757982.332198568,26680972.63857678,21681371.152758133,17626804.12288714,1280.0,1835.0,3534.0,435.0,1000.0,614.0,0.0,0.0,0.0,0.0,0.0,20595607.53743471,12991974.85598935,12947704.988941727,24715394.52808989,5.0,435.0,1995.0,5.4,142.0,7.0,4.4,24678235.832407784,19470409.71635553,113.0,5.0,5.4,142.0,0.0,0.0,0.0,0.0,0.0,23426411.04068857,3.88,1.76,1.59,2.57,54.0,0.675,0.64,1.556,1.551,171.6
26925438.46925379,28989438.050118856,26206137.576086953,26913375,393628cc-3218-46a6-9d7c-7be121395737,190.0,10.0,1969.0,4250.0,350.0,16.0,15.8,110.0,82.0,93.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,50516393.43037311,26680972.63857678,21681371.152758133,25103235.304740407,1633.0,2485.0,4285.0,856.0,1800.0,750.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,27914039.130972967,27763701.317644548,28263347.843927357,5.0,495.0,710.0,4.5,117.0,4.9,4.2,24202373.90138675,19470409.71635553,150.0,8.0,4.5,117.0,0.0,0.0,0.0,0.0,1.0,30891361.42266824,4.64,1.89,1.71,2.77,70.0,0.924,0.946,1.632,1.586,230.0
20951047.019662928,13074116.232917301,22759573.030104388,13172932,c4ab0543-4b38-4ecf-8fa7-f7d03261d243,177.0,11.9,1390.0,3800.0,132.0,16.0,10.5,63.0,76.5,75.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,14578267.926472178,1104.0,1580.0,2810.0,551.0,1000.0,550.0,0.0,1.0,0.0,0.0,0.0,20595607.53743471,17963404.464045398,17963404.464045398,24715394.52808989,5.0,280.0,952.0,5.8,134.0,7.7,4.7,29809416.300904974,19470409.71635553,96.0,5.0,5.8,134.0,0.0,1.0,0.0,0.0,0.0,15662558.052013423,3.97,1.68,1.46,2.47,45.0,0.827,0.6854000000000001,1.463,1.456,102.0
17294140.7506944,22397542.566192277,26206137.576086953,19709323,10ae3fac-21f3-4841-bb98-f25d7747de38,182.0,11.9,1461.0,4000.0,260.0,8.0,15.5,81.0,76.0,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27093654.66564013,27912203.44233807,26680972.63857678,21681371.152758133,16434021.000034103,1385.0,1910.0,3260.0,525.0,1350.0,692.0,0.0,1.0,0.0,0.0,0.0,28948644.35253828,27219165.322312526,27219165.322312526,24715394.52808989,5.0,430.0,1598.0,3.8,99.0,4.2,3.6,24202373.90138675,19470409.71635553,110.0,5.0,3.8,99.0,0.0,0.0,0.0,0.0,1.0,30891361.42266824,4.38,1.81,1.59,2.65,55.0,0.8478,0.7258,1.56,1.56,183.0
28422910.714670256,23178782.30894044,21783468.969770566,20542563,e3364f90-b231-45a4-a6a2-d4af4c88a7f4,188.2,11.66,2488.0,1800.0,270.0,12.8,16.5,96.0,89.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.95026178,20898796.57357366,16749752.8591224,26238120.61620093,1725.0,3500.0,7000.0,1775.0,3500.0,712.0,0.0,0.0,0.0,0.0,1.0,16426158.864086408,14142998.07117853,14149700.4009324,19476528.53862105,4.8,407.8,1026.6,5.6,150.6,6.88,4.819999999999999,24202373.90138675,33864912.690795355,152.0,8.0,5.220000000000001,125.4,0.0,0.0,0.0,0.0,1.0,32027869.05537383,4.49,1.87,1.55,2.9,66.8,0.8542,0.751,1.5260000000000002,1.5176000000000005,129.4
20951047.019662928,30036048.353838503,23781795.36986361,56711040,3ea832c9-8a90-40cd-b6cb-78559445ef5e,238.0,8.6,2967.0,4000.0,500.0,24.0,17.0,180.0,83.0,91.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39761696.63112383,26276015.74640598,26680972.63857678,38283176.946385056,36136131.14377677,2313.0,2850.0,5056.0,612.0,2500.0,750.0,0.0,1.0,0.0,0.0,0.0,27281338.707465127,30903820.282755885,30903820.282755885,22727267.49712092,5.0,500.0,2124.6,8.5,224.0,11.6,6.7,35024646.505911104,34927072.57614895,381.8,0.0,8.5,224.0,0.0,0.0,0.0,0.0,0.0,32785312.074572127,5.18,1.9,1.45,3.0,90.0,0.8782,1.0716,1.63,1.617,116.0
